id,status_groundtruth,title,content,tanggal
35220,Salah,[SALAH] Prabowo Melarang Demo Kenaikan Harga BBM,"Beredar unggahan foto [arsip] dari akun TikTok “TENTANG MEDIA” pada Kamis (11/6/2026) berisi narasi:Pertamax 92 naik 16.250, rakyat dilarang berdemo TNI Polri pastikan rakyat harus tunduk pada pemerintahPrabowo melarang adanya demo, TNI Polri pastikan para pendemo tidak akan selamat jika melawan pemerintahRakyat harus patuh dan tunduk terhadap kebijakan pemerintah baik itu tekanan dan mental jika tidak ingin disiram Air keras.Hingga Senin (15/6/2026), unggahan tersebut telah ditonton 53.000-an kali, mendapat 270-an tanda suka, serta dibagikan ulang lebih dari 40 kali.",2026-06-15
35218,Salah,[SALAH] Indonesia Tolak Permintaan Timor Leste Kembali ke NKRI,"Beredar video [arsip] dari akun YouTube “KajianOnline” pada Selasa (9/6/2026) berisi narasi:“INDONESIA TOLAK KERAS PERMOHONAN TIMOR LESTE KEMBALI KE INDONESIA😱 TEGASKAN TAK TERIMA PENGHIANAT!”Hingga Senin (15/6/2026) unggahan ini telah mendapatkan 550 ribu tanda suka, menuai 345 komentar, dan ditonton ulang lebih dari 14 ribu kali.",2026-06-15
35216,Salah,"[SALAH] Edaran ""Pemberhentian Sementara MBG"" dari BGN","Akun TikTok ""adrimaizal_89"" pada Jumat (5/6/2026) mengunggah unggahan [arsip] yang menampilkan edaran berisi pemberitahuan pemberhentian sementara MBG per Jumat, 5 Juni 2026. Narasi dalam unggahan tersebut sebagai berikut :""PENGHENTIAN SEMENTARA MAKAN BERGIZI GRATIS (MBG)Sehubungan dengan adanya kendala teknis terkait Dana Operasional, maka pelaksanaan program Makan Bergizi Gratis (MBG)AKAN DIHENTIKAN SEMENTARAMULAI JUM'AT, 05 JUNI 2026HINGGA WAKTU YANG TIDAK DITENTUKANKeputusan ini diambil karena saat ini kami sedang menghadapi kendala teknis terkait Dana Operasional, sehingga pelaksanaan kegiatan di lapangan menjadi terbatas.Kami akan menginformasikan kembali jadwal dimulainya operasional program Makan Bergizi Gratis (MBG) sesegera mungkin setelah proses penyesuaian dana tersebut selesai.Atas perhatian, pemakluman, dan kerja sama Bapak/Ibu, kami ucapkan terima kasih.""Hingga Minggu (14/6/2026) unggahan tersebut telah dilihat lebih dari 51 ribu kali, disukai sebanyak 229 kali, menuai 42 komentar dan dibagikan ulang sebanyak 264 kali oleh pengguna Tiktok lainnya.",2026-06-14
35215,Salah,[SALAH] Eks Waka BGN Sony Sanjaya Sebut Prabowo Beri Perintah untuk Korupsi,"Pada Senin (8/6/2026) akun Facebook “GERHANA ICE” mengunggah foto [arsip] yang menampilkan wajah Eks Waka BGN Sony Sanjana dengan narasi : “Prabowo yang perintahkan saya korupsi dibagi bagi saya merasa ditumbalkan Prabowo”Hingga Minggu (14/6/2026) unggahan tersebut disukai lebih dari satu ribu kali, menuai lebih dari 140 komentar, dan dibagikan ulang lebih dari 300 kali.",2026-06-14
35214,Salah,"[SALAH] Foto ""Korban Hantavirus di Jakarta""",Akun TikTok “yona9855” pada Jum’at (15/5/2026) mengunggah video [arsip] disertai yang diklaim sebagai korban Hantavirus di Jakarta. Unggahan tersebut disertai narasi “lagi viral hantavirus lagi diselidiki dinas kesehatan dari mana asal nya”Hingga Minggu (14/6/2026) video tersebut telah dilihat lebih dari 800 kali dan disukai 10 kali.,2026-06-14
35213,Salah,Cek Fakta: Klarifikasi Foto Tumpukan Dolar Hasil Penggeledahan KPK di Rumah Silmy Karim,"Liputan6.com, Jakarta - Cek Fakta Liputan6.com mendapati klaim foto tumpukan dolar hasil penggeledahan KPK di mantan Wakil Menteri Imigrasi dan Pemasyarakatan (Imipas) Silmy Karim, informasi tersebut diunggah salah satu akun Facebook, pada 9 Juni 2026. Klaim foto tumpukan dolar hasil penggeledahan KPK di rumah Silmy Karim berupa rangkaian foto yang di dalamnya terdapat tumpukan uang di dalam ruangan, sejumlah kendaraan roda dua dan empat, serta Silmy Karim mengenakan rompi oranye. Dalam foto tersebut terdapat tulisan sebagai beirkut, ""BIKIN Geleng-Geleng SAAT KPK GELEDAH RUMAH TERSANGKA KORUPSI WAMEN IMIGRASI SILMI KARIM, DARI TUMPUKAN UANG DOLAR SATU RUANGAN HINGGA MOBIL MEWAH DAN MOTOR GEDE, IBLIS PUN MINDER LIAT NYA"". Benarkah klaim foto tumpukan dolar hasil penggeledahan KPK di rumah Silmy Karim? Simak penelusuran Cek Fakta Liputan6.com.",2026-06-13
35212,Salah,"Cek Fakta: Tidak Benar Ini Link Pendaftaran Bansos Rp 5,4 Juta dari Prabowo","Liputan6.com, Jakarta - Cek Fakta Liputan6.com mendapati klaim link pendaftaran bansos Rp 5,4 juta dari Presiden Prabowo Subianto, informasi tersebut diunggah salah satu akun Facebook, pada 11 Juni 2026. Klaim link pendaftaran bansos Rp 5,4 juta dari Prabowo berupa tulisan sebagai berikut. ""Pemerintah lewat Presiden Prabowo menyiapkan Bantuan Sosial sebesar Rp5.400.000. Bantuan ini khusus untuk warga yang namanya sudah masuk Data Terpadu Kesejahteraan Sosial atau DTKS. Kalau nama nya kamu terdaftar dan lolos verifikasi, dana bansos 5,4 juta akan dicairkan langsung ke rekening bank atau lewat kantor pos. Buruan daftar sekarang nama anda dan dapatkan bantuan nya Link pendaftaran ada di bio"" Unggahan tersebut menyertakan menu daftar, jika diklik akan muncul link berikut. ""https://pendaftranonlinebazz1.netlify.app/?fbclid=IwY2xjawSZyNZleHRuA2FlbQIxMQBicmlkETFHSllXNjBLZlZOSFVNRmxic3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_dZHf2PpRZPH71OVHEUm7S3W-uYpRBnBbs4hwf3GhhPofl77rHM0qWT8___aem_DNcqEfof_s_ZWZsSeHXi3Q"" Link tersebut mengarah pada halaman situs dengan tampilan formulir digital yang meminta sejumlah identitas, seperti nama, provinsi dan nomor Telegram. Benarkah klaim link pendaftaran bansos Rp 5,4 juta dari Prabowo? Simak penelusuran Cek Fakta Liputan6.com.",2026-06-13
35211,Salah,"Salah, Dadan Hindayana Sebut Jokowi Terima Suap MBG Rp2 Triliun","tirto.id - Sebuah unggahan video beredar di media sosial Instagram yang mengklaim mantan Kepala Badan Gizi Nasional (BGN) Dadan Hindayana menyebutkan bahwa Joko Widodo, Presiden ke-7 RI, menerima uang suap dari program Makan Bergizi Gratis (MBG) sebesar Rp2 triliun dan mengaku memiliki bukti transfer uang tersebut. Video tersebut diunggah oleh akun Instagram @riodonadonytanjung (arsip) pada Sabtu (06/06/2026). Dalam unggahan video berdurasi 39 detik tersebut, Dadan menampilkan cuplikan pelantikan Dadan sebagai Kepala BGN lalu bersalaman dengan Jokowi. Klip itu juga menyambungkan beberapa audio dengan suara pidato Prabowo terkait inisiasi program MBG serta suara Ustaz Das’ad Latif yang pernah viral mengkritik sapi MBG. let gpt_inline2 = window.googletag || {cmd: []};gpt_inline2.cmd.push(function() {gpt_inline2.defineSlot('/22201407306/tirto-desktop/inline-2', [[336, 280], [300, 250]], 'gpt-inline2-passback').addService(gpt_inline2.pubads());gpt_inline2.pubads().enableSingleRequest();gpt_inline2.pubads().collapseEmptyDivs();gpt_inline2.enableServices();gpt_inline2.display('gpt-inline2-passback');}); “Selanjutnya saudara Dadan Hindayana sebagai kepala Badan Gizi Nasional. Siapa yang membentuk badan gizi nasional siapa yang tanda tangan sebelum oktober 20 yang bentuk adalah Pak Joko Widodo. Katanya 19 ribu seekor sapi tiap hari tapi kita tidak pernah lihat sapi yang MBG setan.” Begitu narasi diucapkan dalam unggahan. let gpt_inline3 = window.googletag || {cmd: []};gpt_inline3.cmd.push(function() {gpt_inline3.defineSlot('/22201407306/tirto-desktop/inline-3', [[336, 280], [300, 250]], 'gpt-inline3-passback').addService(gpt_inline3.pubads());gpt_inline3.pubads().enableSingleRequest();gpt_inline3.pubads().collapseEmptyDivs();gpt_inline3.enableServices();gpt_inline3.display('gpt-inline3-passback');}); #gpt-inline3-passback{text-align:center;} Pengunggah juga menuliskan keterangan dalam unggahan: ""Dadan Hindayana sebut nama Joko Widodo menerima uang suap MBG sebesar 2 triliun, saya punya cek nota transfernya ujar Dadan #jokowi #dadanhindayana #mbg.” let gpt_inline4 = window.googletag || {cmd: []};gpt_inline4.cmd.push(function() {gpt_inline4.defineSlot('/22201407306/tirto-desktop/inline-4', [[336, 280], [300, 250]], 'gpt-inline4-passback').addService(gpt_inline4.pubads());gpt_inline4.pubads().enableSingleRequest();gpt_inline4.pubads().collapseEmptyDivs();gpt_inline4.enableServices();gpt_inline4.display('gpt-inline4-passback');}); #gpt-inline4-passback{text-align:center;} Sampai artikel ini ditulis pada Jumat (12/06/2026), unggahan tersebut telah mendapatkan 2 likes dan 5810 kali ditayangkan. Lantas, benarkah Dadan menyebut Jokowi menerima uang suap MBG sebesar Rp2 triliun? Baca juga:Kepala BGN Lapor Evaluasi MBG ke Prabowo, Ini yang Dibahas Periksa Fakta Jokowi Terima Uang Suap MBG. FOTO/Hotline Periksa Fakta Tirto",2026-06-13
35210,Salah,"Tidak Benar, Hantavirus Disebut Pandemi COVID-19 Jilid 2","tirto.id - Sebuah unggahan video beredar di media sosial Instagram yang mengklaim hantavirus sedang dirilis sebagai pandemi COVID-19 jilid 2. Video tersebut disebarkan oleh akun Instagram bernama @suara_rakyattertindas (arsip) pada Sabtu (09/05/2026). Dalam unggahan tersebut menampilkan suasana rumah sakit dengan beberapa petugas memakai alat pelindung diri (APD), yang terlihat tergesa-gesa tengah mendorong pasien, serta sejumlah orang yang turun dari ambulans lalu menari bersama. let gpt_inline2 = window.googletag || {cmd: []};gpt_inline2.cmd.push(function() {gpt_inline2.defineSlot('/22201407306/tirto-desktop/inline-2', [[336, 280], [300, 250]], 'gpt-inline2-passback').addService(gpt_inline2.pubads());gpt_inline2.pubads().enableSingleRequest();gpt_inline2.pubads().collapseEmptyDivs();gpt_inline2.enableServices();gpt_inline2.display('gpt-inline2-passback');}); “Turns Out “They” Staged The Covid Pandemic Too.” Begitu narasi tertulis dalam video. Pengunggah juga menambahkan keterangan “Hanta Virus . Pandemi Covid 19 jilid 2 sedang dirilis . #Hantavirus #viralreels #reels #indonesiagelap #indonesia.” let gpt_inline3 = window.googletag || {cmd: []};gpt_inline3.cmd.push(function() {gpt_inline3.defineSlot('/22201407306/tirto-desktop/inline-3', [[336, 280], [300, 250]], 'gpt-inline3-passback').addService(gpt_inline3.pubads());gpt_inline3.pubads().enableSingleRequest();gpt_inline3.pubads().collapseEmptyDivs();gpt_inline3.enableServices();gpt_inline3.display('gpt-inline3-passback');}); #gpt-inline3-passback{text-align:center;} Sampai artikel ini ditulis pada Jumat (12/06/2026), unggahan tersebut telah mendapatkan 62 likes, 24 komentar, dan 11 kali dibagikan ulang. Dalam cuplikan video tersebut tertulis nama pengunggah asli @conspiracy.deception. let gpt_inline4 = window.googletag || {cmd: []};gpt_inline4.cmd.push(function() {gpt_inline4.defineSlot('/22201407306/tirto-desktop/inline-4', [[336, 280], [300, 250]], 'gpt-inline4-passback').addService(gpt_inline4.pubads());gpt_inline4.pubads().enableSingleRequest();gpt_inline4.pubads().collapseEmptyDivs();gpt_inline4.enableServices();gpt_inline4.display('gpt-inline4-passback');}); #gpt-inline4-passback{text-align:center;} Tirto juga menemukan unggahan serupa pada akun Instagram @terrifyingoldhistoryscary, @stanica_florinsfi, dan @hauntingclips. Semua unggahan tersebut menampilkan cuplikan video serupa terkait pandemi COVID-19. Namun video tersebut tidak mengklaim hantavirus sebagai pandemi COVID-19 jilid 2. Lantas, benarkah hantavirus adalah virus yang dirilis untuk pandemi COVID-19 jilid 2? Baca juga:Keliru, Episode The Simpsons Prediksi Penyebaran Hantavirus Periksa Fakta Hantavirus Covid Jilid 2. FOTO/Hotline Periksa Fakta Tirto",2026-06-12
35209,Salah,"Salah, Kepala BGN Nanik S Deyang Tuduh Dadan Musuh Dalam Selimut","tirto.id - Kejaksaan Agung menahan Mantan Kepala Badan Gizi Nasional (BGN) Dadan Hindayana yang ditetapkan sebagai tersangka dalam kasus dugaan korupsi penyimpangan tata kelola program Makan Bergizi Gratis (MBG) bersama dua mantan Wakil Kepala BGN, Lodewyk Pusung dan Sony Sonjaya pada Rabu (3/6/2026). Baru-baru ini beredar unggahan di media sosial Facebook yang mengklaim bahwa Nanik Sudaryati Deyang, Kepala Badan Gizi Nasional (BGN) yang baru, menuduh Dadan Hindayana sebagai musuh dalam selimut yang tidak patuh terhadap perintah presiden. let gpt_inline2 = window.googletag || {cmd: []};gpt_inline2.cmd.push(function() {gpt_inline2.defineSlot('/22201407306/tirto-desktop/inline-2', [[336, 280], [300, 250]], 'gpt-inline2-passback').addService(gpt_inline2.pubads());gpt_inline2.pubads().enableSingleRequest();gpt_inline2.pubads().collapseEmptyDivs();gpt_inline2.enableServices();gpt_inline2.display('gpt-inline2-passback');}); Unggahan tersebut disebarkan oleh akun Facebook bernama “Nexs Times” (arsip) pada Sabtu (06/06/2026). Dalam unggahan bagian atas menampilkan gambar Nanik Sudaryati Deyang mengenakan batik coklat sebagai Kepala Badan Gizi Nasional (BGN) yang baru, dan bagian bawah menampilkan gambar Dadan Hindayana. let gpt_inline3 = window.googletag || {cmd: []};gpt_inline3.cmd.push(function() {gpt_inline3.defineSlot('/22201407306/tirto-desktop/inline-3', [[336, 280], [300, 250]], 'gpt-inline3-passback').addService(gpt_inline3.pubads());gpt_inline3.pubads().enableSingleRequest();gpt_inline3.pubads().collapseEmptyDivs();gpt_inline3.enableServices();gpt_inline3.display('gpt-inline3-passback');}); #gpt-inline3-passback{text-align:center;} “Kepala BGN baru “Tuding Dadan sebagai musuh dalam selimut yg tidak patuh terhadap perintah presiden.” Begitu narasi tertulis dalam gambar. let gpt_inline4 = window.googletag || {cmd: []};gpt_inline4.cmd.push(function() {gpt_inline4.defineSlot('/22201407306/tirto-desktop/inline-4', [[336, 280], [300, 250]], 'gpt-inline4-passback').addService(gpt_inline4.pubads());gpt_inline4.pubads().enableSingleRequest();gpt_inline4.pubads().collapseEmptyDivs();gpt_inline4.enableServices();gpt_inline4.display('gpt-inline4-passback');}); #gpt-inline4-passback{text-align:center;} Keterangan tertulis dalam unggahan menyatakan bahwa Nanik menyindir kinerja Dadan yang tidak patuh terhadap presiden. “Nanik selaku kepala BGN baru pengganti kepala BGN lama menyindir kinerja Dadan hidayan tidak patuh terhadap perintah presiden. Nanik juga menegaskan ""Bagi hasil dari proyek MBG itu harus jelas dan transparan presiden pun berhak menerima keuntungan 40%Dari aliran dana yang berlaku. Jadi bagi aparat yang tidak patuh maka siap untuk di lengserkan,” begitu keterangan dituliskan dalam unggahan. Sampai artikel ini ditulis pada Kamis (11/06/2026), unggahan tersebut telah mendapatkan 721 likes, 830 komentar, dan 75 kali dibagikan. Kolom komentar dipenuhi reaksi kekecewaan masyarakat dan kritik negatif terhadap pemerintah. “Dadan ibarat maling, tapi ada rampok wanita yg dipersiapkan karena ini orang lebih jenius dari Dadang.” Begitu salah satu komentar dituliskan. Tirto juga menemukan unggahan serupa pada akun Facebook “Angga Eka Saputra” yang diunggah dalam obrolan grup “KATA KATA NASEHAT BIJAK” dan YouTube @lookmanhakiemn9454. Kedua unggahan tersebut menampilkan gambar serupa terkait klaim Nanik tuding Dadan musuh dalam selimut. Lantas, bagaimana kebenaran klaim tersebut? Baca juga:BGN Siapkan Refocusing Penerima Manfaat Program MBG Periksa Fakta kepala BGN baru. foto/Hotline periksa fakta tirto",2026-06-12
35207,Salah,"Hoaks, Purbaya Umumkan Beri Bantuan Bagi 700 Orang Tercepat","tirto.id - Sebuah video beredar di media sosial TikTok mengklaim Menteri Keuangan RI Purbaya Yudhi Sadewa mengumumkan bahwa bantuan telah hadir untuk masyarakat Indonesia dan Purbaya mencari 700 orang tercepat untuk dibantu. Video tersebut disebarkan oleh akun TikTok @bantuan.pemerinta7 (arsip) pada Rabu (27/05/2026). Dalam cuplikan video berdurasi 10 detik tersebut, Purbaya mengenakan jas hitam dan dasi biru, tengah berbicara dengan berkas di tangannya. Adapun latar belakang Purbaya terlihat seperti layar berwarna biru. let gpt_inline2 = window.googletag || {cmd: []};gpt_inline2.cmd.push(function() {gpt_inline2.defineSlot('/22201407306/tirto-desktop/inline-2', [[336, 280], [300, 250]], 'gpt-inline2-passback').addService(gpt_inline2.pubads());gpt_inline2.pubads().enableSingleRequest();gpt_inline2.pubads().collapseEmptyDivs();gpt_inline2.enableServices();gpt_inline2.display('gpt-inline2-passback');}); “Hari ini saya umumkan ke seluruh masyarakat Indonesia bahwa bantuan saat ini telah hadir untuk Anda semua dan saya mencari 700 orang tercepat untuk saya bantu. Mulai pada hari ini.” Begitu narasi diucapkan dalam video. let gpt_inline3 = window.googletag || {cmd: []};gpt_inline3.cmd.push(function() {gpt_inline3.defineSlot('/22201407306/tirto-desktop/inline-3', [[336, 280], [300, 250]], 'gpt-inline3-passback').addService(gpt_inline3.pubads());gpt_inline3.pubads().enableSingleRequest();gpt_inline3.pubads().collapseEmptyDivs();gpt_inline3.enableServices();gpt_inline3.display('gpt-inline3-passback');}); #gpt-inline3-passback{text-align:center;} Sampai artikel ini ditulis, Rabu (10/06/2026), unggahan tersebut telah mendapatkan 3272 likes, 1341 komentar, 1058 kali disimpan, dan 106,7 ribu kali ditayangkan. Kolom komentar dipenuhi reaksi kepercayaan masyarakat terhadap informasi tersebut dan banyak yang meninggalkan informasi pribadi. let gpt_inline4 = window.googletag || {cmd: []};gpt_inline4.cmd.push(function() {gpt_inline4.defineSlot('/22201407306/tirto-desktop/inline-4', [[336, 280], [300, 250]], 'gpt-inline4-passback').addService(gpt_inline4.pubads());gpt_inline4.pubads().enableSingleRequest();gpt_inline4.pubads().collapseEmptyDivs();gpt_inline4.enableServices();gpt_inline4.display('gpt-inline4-passback');}); #gpt-inline4-passback{text-align:center;} “Trimakasih atas impormasi yg Bapak berikan buat kami masyarakat kecil dan orang miskin. Semoga kami dapat terdaptar didalamnya Nama : Deskron sihotang. Alamat : Sihotang. Kelurahan Desa : Siparmahan. Kecamatan : Harian. Kabupaten : Samosir. Propinsi : Sumatra Utara. Warga Negara : Indonesia. trimakasih.” Begitu salah satu komentar dituliskan. Lantas, benarkah Purbaya memberikan bantuan kepada 700 orang tercepat? Baca juga:Purbaya Optimistis Rupiah Kembali Menguat pada Semester II-2026 periksa fakta bantuan purbaya untuk 700 orang.",2026-06-11
35206,Salah,"Keliru, Episode The Simpsons Prediksi Penyebaran Hantavirus","tirto.id - Sebuah unggahan video beredar di media sosial Instagram yang mengklaim serial kartun The Simpsons telah meramalkan pandemi dan penyebaran hantavirus. Video tersebut disebarkan oleh akun Instagram @wak_ganool (arsip) pada Sabtu (09/05/2026). Unggahan tersebut menampilkan cuplikan film The Simpsons episode 19 musim ke-23 berjudul “A Totally Fun Thing Bart Will Never Do Again” yang tayang pada 2012. let gpt_inline2 = window.googletag || {cmd: []};gpt_inline2.cmd.push(function() {gpt_inline2.defineSlot('/22201407306/tirto-desktop/inline-2', [[336, 280], [300, 250]], 'gpt-inline2-passback').addService(gpt_inline2.pubads());gpt_inline2.pubads().enableSingleRequest();gpt_inline2.pubads().collapseEmptyDivs();gpt_inline2.enableServices();gpt_inline2.display('gpt-inline2-passback');}); “Look, that's our ship! Purple! Emergency message. Outbreak of the deadly virus is spreading rapidly. A virus? Worrying new challenge in efforts to contain the Hantavirus. let gpt_inline3 = window.googletag || {cmd: []};gpt_inline3.cmd.push(function() {gpt_inline3.defineSlot('/22201407306/tirto-desktop/inline-3', [[336, 280], [300, 250]], 'gpt-inline3-passback').addService(gpt_inline3.pubads());gpt_inline3.pubads().enableSingleRequest();gpt_inline3.pubads().collapseEmptyDivs();gpt_inline3.enableServices();gpt_inline3.display('gpt-inline3-passback');}); #gpt-inline3-passback{text-align:center;} All we want right now is to feel safe. For now, nobody is being allowed off the boat. All ships must remain at sea. let gpt_inline4 = window.googletag || {cmd: []};gpt_inline4.cmd.push(function() {gpt_inline4.defineSlot('/22201407306/tirto-desktop/inline-4', [[336, 280], [300, 250]], 'gpt-inline4-passback').addService(gpt_inline4.pubads());gpt_inline4.pubads().enableSingleRequest();gpt_inline4.pubads().collapseEmptyDivs();gpt_inline4.enableServices();gpt_inline4.display('gpt-inline4-passback');}); #gpt-inline4-passback{text-align:center;} Have fun! My booze! It's the same disease that killed Betsy Arakawa, the wife of late actor Gene Hackman. According to the newspaper, FEMA was called out to manage an outbreak of the Hantavirus. I'm saying it wasn't the Hantavirus. They're buying it! They're buying it! Your father and I recruited for a project. They told us it was biological warfare or virus. What killed those men? A silent weapon for a quiet war. Look!” Begitu narasi diucapkan dalam unggahan dan dikaitkan dengan adanya hantavirus. Episode ini menceritakan kepanikan dan isolasi penumpang kapal pesiar akibat wabah penyakit misterius. Kemudian pengunggah mengaitkan cerita itu dengan kasus penularan virus hanta di kapal pesiar MV Hondius pada April-Mei 2026. Selain itu, terdapat narasi lain yang menuduh tayangan tersebut membongkar rencana elit global untuk menciptakan pandemi. Sampai artikel ini ditulis pada Rabu (10/06/2026), unggahan tersebut telah mendapatkan 1,7 ribu likes, 85 komentar, dan 301 kali diunggah ulang. Kolom komentar terbagi dua, sebagian mempercayai informasi tersebut dan sebagian lainnya menyangkalnya. “Mereka bukan tepat memprediksi,, tp mereka membuat prediksi tersebut jd kenyataan.. fact.” Begitu salah satu komentar dituliskan dalam unggahan. Tirto juga menemukan unggahan serupa pada akun TikTok @sindabad05 dan akun Instagram @adelia71159. Unggahan tersebut menampilkan video serupa dengan klaim The Simpsons yang memperlihatkan kemunculan hantavirus pada 2026. Lantas, benarkah salah satu episode dalam kartun The Simpsons itu memperlihatkan prediksi penyebaran hantavirus pada 2026? Baca juga:Hoaks, Hantavirus 2026 Sudah Diprediksi Sejak 2022 Periksa Fakta The Simpson prediksi hantavirus. FOTO/Hotline Periksa Fakta Tirto",2026-06-11
35205,Salah,"Tidak Benar, Jepang Ajak WNI Pindah Negara, Beri Gaji Rp27 Juta","tirto.id - Sebuah unggahan beredar di media sosial Facebook mengklaim Jepang mengajak Warga Negara Indonesia untuk pindah negara ke Jepang dan akan diberi pekerjaan dengan gaji Rp27 juta setiap bulannya. Unggahan tersebut disebarkan oleh akun Facebook bernama “Putri Azhar Lbf Sempaja” (arsip) pada Senin (08/06/2026). Unggahan tersebut menampilkan gambar Presiden RI Prabowo Subianto tengah bersalaman dengan Perdana Menteri Jepang Sanae Takaichi. let gpt_inline2 = window.googletag || {cmd: []};gpt_inline2.cmd.push(function() {gpt_inline2.defineSlot('/22201407306/tirto-desktop/inline-2', [[336, 280], [300, 250]], 'gpt-inline2-passback').addService(gpt_inline2.pubads());gpt_inline2.pubads().enableSingleRequest();gpt_inline2.pubads().collapseEmptyDivs();gpt_inline2.enableServices();gpt_inline2.display('gpt-inline2-passback');}); “Jepang ajak WNI pindah negara dan diberi pekerjaan gaji 27 juta / bulan,” begitu narasi tertulis dalam unggahan. let gpt_inline3 = window.googletag || {cmd: []};gpt_inline3.cmd.push(function() {gpt_inline3.defineSlot('/22201407306/tirto-desktop/inline-3', [[336, 280], [300, 250]], 'gpt-inline3-passback').addService(gpt_inline3.pubads());gpt_inline3.pubads().enableSingleRequest();gpt_inline3.pubads().collapseEmptyDivs();gpt_inline3.enableServices();gpt_inline3.display('gpt-inline3-passback');}); #gpt-inline3-passback{text-align:center;} Sampai artikel ini ditulis pada Rabu (10/06/2026), unggahan tersebut telah mendapatkan 54 likes, 47 komentar, dan 1 kali dibagikan. Kolom komentar dipenuhi dengan pujian dan reaksi kepercayaan masyarakat terhadap informasi tersebut. let gpt_inline4 = window.googletag || {cmd: []};gpt_inline4.cmd.push(function() {gpt_inline4.defineSlot('/22201407306/tirto-desktop/inline-4', [[336, 280], [300, 250]], 'gpt-inline4-passback').addService(gpt_inline4.pubads());gpt_inline4.pubads().enableSingleRequest();gpt_inline4.pubads().collapseEmptyDivs();gpt_inline4.enableServices();gpt_inline4.display('gpt-inline4-passback');}); #gpt-inline4-passback{text-align:center;} Tirto menemukan unggahan serupa pada akun Instagram @masjidalbarokahkukusan, @waktunyalegal_com, @kaltimfeed.id, dan akun Facebook “Sidoarjo Blakraan.” Semua unggahan tersebut menampilkan gambar serupa dengan klaim Jepang ajak WNI pindah negara dan akan berikan pekerjaan dengan gaji Rp27 juta per bulan. Lantas, bagaimana kebenaran klaim tersebut? Baca juga:WNI yang Tewas Ditikam di Hokkaido Jepang adalah Pekerja Migran Periksa Fakta Jepang ajak WNI pindah negara. FOTO/Hotline Periksa Fakta Tirto",2026-06-10
35204,Salah,"Hoaks, Pendaftaran CPNS Kementrian Imigrasi & Pemasyarakatan","tirto.id - Sebuah unggahan beredar di media sosial Facebook mengklaim pendaftaran Calon Pegawai Negeri Sipil (CPNS) Kementerian Imigrasi dan Pemasyarakatan 2026 melalui tautan yang dicantumkan pada bio profil akun. Unggahan tersebut disebarkan oleh akun Facebook “info terkini” (arsip) pada Rabu (03/06/2026). Unggahan tersebut menampilkan gambar pegawai Kemenimipas mengenakan seragam dan logo lembaga tersebut. let gpt_inline2 = window.googletag || {cmd: []};gpt_inline2.cmd.push(function() {gpt_inline2.defineSlot('/22201407306/tirto-desktop/inline-2', [[336, 280], [300, 250]], 'gpt-inline2-passback').addService(gpt_inline2.pubads());gpt_inline2.pubads().enableSingleRequest();gpt_inline2.pubads().collapseEmptyDivs();gpt_inline2.enableServices();gpt_inline2.display('gpt-inline2-passback');}); “PENDAFTARAN CPNS KEMENTRIAN IMIGRASI UNTUK LULUSAN SMA SMK D3 S1 S2 DAFTAR KLIK TAUTAN YANG ADA DI BIO. PENDAFTARAN GRATIS TIDAK DI PUNGUT BIAYA APAPUN,” begitu narasi dituliskan dalam unggahan. let gpt_inline3 = window.googletag || {cmd: []};gpt_inline3.cmd.push(function() {gpt_inline3.defineSlot('/22201407306/tirto-desktop/inline-3', [[336, 280], [300, 250]], 'gpt-inline3-passback').addService(gpt_inline3.pubads());gpt_inline3.pubads().enableSingleRequest();gpt_inline3.pubads().collapseEmptyDivs();gpt_inline3.enableServices();gpt_inline3.display('gpt-inline3-passback');}); #gpt-inline3-passback{text-align:center;} Dalam unggahan juga disebutkan persyaratan pendaftaran CPNS Kemenimipas 2026 dan mengklaim pendaftaran gratis melalui tautan yang dicantumkan https://hx1.segera-daftar.click/. let gpt_inline4 = window.googletag || {cmd: []};gpt_inline4.cmd.push(function() {gpt_inline4.defineSlot('/22201407306/tirto-desktop/inline-4', [[336, 280], [300, 250]], 'gpt-inline4-passback').addService(gpt_inline4.pubads());gpt_inline4.pubads().enableSingleRequest();gpt_inline4.pubads().collapseEmptyDivs();gpt_inline4.enableServices();gpt_inline4.display('gpt-inline4-passback');}); #gpt-inline4-passback{text-align:center;} “PENDAFTARAN CPNS KEMENTERIAN IMIGRASI DAN PEMASYARAKATAN 2026 PERSYARATAN : Laki-laki & PerempuanLulus SMA/ Perguruan tinggi D3/.S1-S3 Usia Min 18 Tahun Maks 45 TahunSehat Jasmani Rohani & Berkelakuan BaikPenempatan Daerah Masing-masing Domisili Pendaftaran PENDAFTARAN GRATIS TANPA ADA BIAYA APAPUN.” Sampai artikel ini ditulis pada Selasa (09/06/2026), unggahan tersebut telah mendapatkan 18 likes dan 1 komentar. Lantas, benarkah Kementerian Imigrasi dan Pemasyarakatan membuka pendaftaran CPNS 2026 melalui tautan tersebut? Baca juga:Purbaya Sebut Lowongan CPNS Kemenkeu 2026 Cuma Buat Alumni STAN Periksa Fakta Lowongan Kementerian Imigrasi. foto/Hotline periksa fakta tirto",2026-06-10
